@relation tweeters

@attribute firstperson	numeric
@attribute secondperson	numeric
@attribute thirdperson	numeric
@attribute conjunctions	numeric
@attribute pasttense	numeric
@attribute futuretense	numeric
@attribute commas	numeric
@attribute colonssemis	numeric
@attribute dashes	numeric
@attribute parentheses	numeric
@attribute ellipses	numeric
@attribute commonnouns	numeric
@attribute propernouns	numeric
@attribute averbs	numeric
@attribute wh-words	numeric
@attribute modernslang	numeric
@attribute all-caps	numeric
@attribute avg-sent-len	numeric
@attribute avg-token-len	numeric
@attribute sentencecount	numeric
@attribute class	{KimKardashian,katyperry}

@data
2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 6, 0, 2, 0, 1, 3, 8.667, 3.462, 3, KimKardashian
3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 0, 0, 0, 2, 11.000, 3.955, 2, KimKardashian
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 3.000, 7.333, 1, KimKardashian
3, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 8, 2, 0, 0, 0, 6, 14.500, 3.793, 2, KimKardashian
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3.000, 3.333, 2, KimKardashian
2, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 8, 3, 0, 0, 1, 2, 8.000, 3.500, 4, KimKardashian
0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 6.667, 4.750, 3, KimKardashian
1, 3, 0, 0, 2, 0, 0, 3, 1, 2, 0, 8, 0, 3, 0, 4, 2, 14.000, 3.464, 2, KimKardashian
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 2, 12.000, 4.833, 1, KimKardashian
1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 12, 2, 1, 0, 0, 3, 7.750, 3.645, 4, KimKardashian
2, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 3, 11.000, 4.636, 1, KimKardashian
4, 0, 0, 1, 3, 0, 0, 1, 0, 0, 0, 8, 0, 1, 0, 0, 4, 6.000, 3.767, 5, KimKardashian
2, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 9, 2, 2, 0, 0, 4, 8.667, 3.615, 3, KimKardashian
2, 1, 0, 2, 0, 2, 1, 0, 1, 0, 0, 6, 4, 1, 0, 0, 6, 11.667, 3.200, 3, KimKardashian
1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 7, 1, 2, 0, 0, 2, 8.333, 3.800, 3, KimKardashian
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7, 0, 1, 1, 0, 7, 17.000, 4.765, 1, KimKardashian
3, 1, 2, 0, 2, 0, 0, 1, 0, 0, 0, 9, 1, 1, 0, 0, 23, 10.667, 3.469, 3, KimKardashian
1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 2, 0, 0, 2, 22.000, 4.545, 1, KimKardashian
4, 1, 3, 1, 1, 0, 0, 1, 0, 0, 0, 8, 2, 1, 0, 1, 15, 8.000, 3.469, 4, KimKardashian
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 1, 8.000, 4.875, 1, KimKardashian
1, 1, 0, 1, 0, 0, 2, 1, 0, 0, 0, 4, 2, 1, 0, 0, 1, 11.500, 3.696, 2, KimKardashian
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 4.000, 3.875, 2, KimKardashian
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 1, 0, 0, 3, 7.667, 3.261, 3, KimKardashian
1, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 6, 0, 3, 0, 2, 1, 8.000, 4.667, 3, KimKardashian
2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 7, 0, 3, 0, 3, 5, 12.000, 4.583, 2, KimKardashian
1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 5.000, 4.000, 1, KimKardashian
1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 0, 1, 0, 0, 14.000, 3.357, 1, KimKardashian
2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 1, 0, 0, 1, 6.750, 4.000, 4, KimKardashian
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 3, 1, 2, 1, 0, 1, 5.000, 4.400, 3, KimKardashian
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0, 1, 0, 0, 0, 14.000, 4.929, 1, KimKardashian
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2, 1, 0, 6.000, 4.333, 2, KimKardashian
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 0, 2, 7.000, 6.429, 1, KimKardashian
1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 7, 0, 1, 0, 0, 2, 9.000, 5.167, 2, KimKardashian
3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 1, 1, 11.000, 4.091, 2, KimKardashian
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 1, 2, 0, 11.000, 3.455, 1, KimKardashian
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 1, 5.000, 3.900, 2, KimKardashian
1, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 8, 0, 1, 0, 0, 3, 6.000, 4.000, 4, KimKardashian
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 6.000, 5.000, 1, KimKardashian
3, 3, 0, 1, 0, 1, 1, 1, 0, 0, 0, 13, 1, 1, 0, 2, 4, 13.500, 3.815, 2, KimKardashian
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 6, 2, 1, 0, 0, 1, 6.333, 4.789, 3, KimKardashian
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 3.000, 5.000, 1, KimKardashian
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 0, 2, 0, 8.000, 3.250, 2, KimKardashian
0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 10, 5, 1, 1, 0, 6, 13.000, 4.269, 2, KimKardashian
1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 1, 2, 9.000, 3.444, 1, KimKardashian
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 2, 0, 0, 2, 6.000, 4.500, 2, KimKardashian
1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 8, 5, 2, 0, 0, 4, 9.000, 4.259, 3, KimKardashian
1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 8, 1, 2, 0, 1, 3, 13.500, 4.333, 2, KimKardashian
1, 2, 1, 0, 1, 0, 1, 1, 0, 0, 0, 11, 0, 1, 1, 0, 3, 13.500, 4.185, 2, KimKardashian
1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 11, 2, 0, 0, 0, 1, 7.667, 5.087, 3, KimKardashian
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0, 0, 0, 1, 6.500, 4.769, 2, KimKardashian
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 1, 2, 12.000, 9.167, 1, KimKardashian
1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 10, 2, 2, 0, 0, 7, 8.000, 3.500, 4, KimKardashian
1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 12, 3, 0, 0, 0, 7, 7.250, 3.793, 4, KimKardashian
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 5.000, 4.400, 1, KimKardashian
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 4.000, 4.750, 2, KimKardashian
1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 7, 0, 0, 1, 0, 2, 10.333, 3.742, 3, KimKardashian
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 6.000, 3.333, 1, KimKardashian
3, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 4, 0, 0, 3, 12.000, 2.625, 2, KimKardashian
3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 4, 1, 3, 1, 0, 2, 7.333, 4.000, 3, KimKardashian
5, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 10, 0, 2, 0, 0, 2, 17.000, 3.206, 2, KimKardashian
2, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 7, 0, 2, 0, 0, 7, 6.000, 3.056, 3, KimKardashian
2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 9, 0, 0, 0, 0, 4, 6.333, 4.579, 3, KimKardashian
5, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 7, 1, 0, 1, 0, 4, 6.500, 3.462, 4, KimKardashian
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 3.000, 4.167, 2, KimKardashian
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 6.000, 2.500, 1, KimKardashian
1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 9, 3, 2, 0, 0, 1, 25.000, 4.640, 1, KimKardashian
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 2, 9.000, 5.000, 1, KimKardashian
0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 8, 1, 2, 0, 0, 1, 21.000, 3.333, 1, KimKardashian
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 0, 0, 10.000, 3.300, 1, KimKardashian
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 0, 0, 0, 1, 6.000, 4.556, 3, KimKardashian
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 1, 1, 4.000, 4.375, 2, KimKardashian
0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 18.000, 4.111, 1, KimKardashian
1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 6, 3, 1, 0, 0, 2, 9.667, 3.552, 3, KimKardashian
1, 0, 0, 1, 2, 0, 1, 0, 3, 0, 0, 8, 3, 0, 0, 0, 2, 14.000, 3.929, 2, KimKardashian
1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 3, 2, 3, 1, 1, 1, 5.000, 3.500, 4, KimKardashian
2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 1, 0, 0, 3, 16.000, 3.562, 1, KimKardashian
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 5.000, 6.600, 1, KimKardashian
1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 4, 1, 2, 0, 1, 2, 7.333, 3.864, 3, KimKardashian
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 1, 2, 10.000, 3.600, 1, KimKardashian
1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 5, 1, 1, 0, 0, 2, 11.000, 4.364, 2, KimKardashian
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 3.000, 7.000, 1, KimKardashian
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 1, 2, 4.500, 3.778, 2, KimKardashian
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 0, 0, 1, 4.333, 3.538, 3, KimKardashian
2, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 8, 0, 2, 1, 1, 5, 6.400, 3.500, 5, KimKardashian
1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 1, 1, 2, 2, 7.500, 5.000, 2, KimKardashian
2, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 7, 0, 1, 0, 0, 1, 7.667, 3.522, 3, KimKardashian
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 13, 2, 0, 0, 0, 5, 5.800, 3.862, 5, KimKardashian
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 1, 5.000, 4.800, 1, KimKardashian
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 1, 1, 5.000, 4.700, 2, KimKardashian
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 1, 2, 3.000, 3.167, 4, KimKardashian
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 6.000, 3.000, 1, KimKardashian
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 6, 1, 1, 0, 0, 1, 7.500, 6.667, 2, KimKardashian
1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 1, 6.500, 4.692, 2, KimKardashian
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 0, 1, 5.000, 4.500, 2, KimKardashian
0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 2, 0, 2, 1, 3.667, 3.909, 3, KimKardashian
0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 5, 0, 3, 0, 0, 5, 10.333, 3.484, 3, KimKardashian
2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 4, 10.500, 3.905, 2, KimKardashian
0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 10, 0, 0, 2, 0, 5, 8.000, 4.875, 3, KimKardashian
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 0, 0, 0, 1, 5.000, 5.333, 3, KimKardashian
3, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 4, 0, 0, 1, 0, 1, 15.000, 4.067, 1, KimKardashian
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 4.500, 6.556, 2, KimKardashian
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 8.000, 3.625, 1, KimKardashian
1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 7, 0, 4, 0, 0, 1, 8.250, 3.212, 4, KimKardashian
2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 1, 3, 8.000, 3.500, 2, KimKardashian
2, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 7, 0, 2, 1, 1, 2, 9.333, 3.643, 3, KimKardashian
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 6.000, 4.667, 1, KimKardashian
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 1, 8.000, 6.625, 1, KimKardashian
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 12.000, 5.250, 1, KimKardashian
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.000, 5.667, 1, KimKardashian
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 4, 9.000, 5.056, 2, KimKardashian
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 1, 1, 0, 0, 6.667, 4.350, 3, KimKardashian
1, 2, 0, 0, 0, 0, 0, 2, 0, 1, 0, 7, 0, 2, 0, 1, 3, 6.200, 3.516, 5, KimKardashian
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 2, 2, 0, 0, 1, 13.000, 3.615, 1, KimKardashian
2, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 8, 2, 1, 0, 0, 2, 14.500, 3.862, 2, KimKardashian
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 9.000, 3.556, 1, KimKardashian
0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 6, 0, 1, 0, 0, 3, 7.000, 5.357, 2, KimKardashian
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 1, 2, 1, 12.000, 3.167, 1, KimKardashian
1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 5.000, 3.200, 2, KimKardashian
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7, 3, 1, 0, 0, 3, 9.000, 6.667, 2, KimKardashian
1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 7.500, 4.867, 2, KimKardashian
1, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 9, 1, 1, 0, 0, 2, 12.000, 3.250, 2, KimKardashian
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 2.500, 5.800, 2, KimKardashian
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 6.000, 3.833, 1, KimKardashian
2, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 8, 1, 4, 0, 0, 5, 15.000, 3.833, 2, KimKardashian
1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 8, 1, 1, 0, 0, 2, 6.250, 4.120, 4, KimKardashian
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 6, 1, 0, 0, 0, 1, 5.000, 5.200, 2, KimKardashian
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 1, 5.500, 5.091, 2, KimKardashian
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 8, 3, 0, 0, 1, 1, 4.750, 4.053, 4, KimKardashian
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 2, 0, 0, 3, 4.500, 3.889, 2, KimKardashian
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 3.000, 3.778, 3, KimKardashian
4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 6, 0, 3, 0, 1, 4, 29.000, 3.483, 1, KimKardashian
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 2.500, 4.200, 2, KimKardashian
0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 7, 0, 1, 0, 0, 2, 9.000, 5.556, 2, KimKardashian
1, 1, 0, 0, 0, 0, 2, 1, 1, 0, 0, 4, 4, 2, 0, 1, 3, 25.000, 2.800, 1, KimKardashian
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 5.000, 4.000, 1, KimKardashian
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 1, 3.500, 6.000, 2, KimKardashian
1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 10, 0, 1, 0, 3, 6, 6.000, 4.333, 4, KimKardashian
1, 0, 1, 1, 0, 1, 2, 0, 0, 0, 0, 3, 0, 4, 1, 2, 1, 15.000, 3.667, 2, KimKardashian
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 5.000, 3.800, 1, KimKardashian
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 3.500, 4.714, 2, KimKardashian
3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 4, 0, 1, 0, 0, 1, 12.500, 3.840, 2, KimKardashian
0, 1, 2, 1, 2, 0, 0, 1, 0, 0, 0, 6, 1, 0, 0, 1, 2, 7.667, 4.087, 3, KimKardashian
0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 6, 1, 0, 0, 0, 3, 6.000, 5.250, 2, KimKardashian
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 0, 0, 1, 3, 4.500, 6.111, 2, KimKardashian
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 5.000, 4.000, 1, KimKardashian
2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 7, 1, 2, 0, 2, 1, 7.000, 3.429, 3, KimKardashian
1, 2, 0, 0, 0, 0, 0, 3, 1, 1, 0, 6, 0, 2, 0, 0, 3, 12.500, 3.720, 2, KimKardashian
0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 6, 1, 1, 0, 1, 0, 6.667, 4.350, 3, KimKardashian
1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 7, 0, 1, 1, 0, 2, 15.000, 5.800, 1, KimKardashian
2, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 9, 1, 2, 0, 1, 5, 8.333, 3.520, 3, KimKardashian
0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 11.000, 3.364, 1, KimKardashian
2, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 6, 1, 2, 0, 0, 3, 12.500, 3.840, 2, KimKardashian
3, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 2, 3, 8.500, 4.118, 2, KimKardashian
1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 1, 6.000, 4.917, 2, KimKardashian
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 1, 5.000, 5.000, 1, KimKardashian
3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 4, 14.000, 4.071, 2, KimKardashian
4, 2, 0, 0, 3, 1, 2, 2, 0, 0, 0, 8, 2, 0, 0, 0, 3, 17.500, 3.171, 2, KimKardashian
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 0, 0, 0, 5, 9.000, 5.944, 2, KimKardashian
3, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 7, 1, 0, 0, 0, 1, 12.000, 4.125, 2, KimKardashian
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 1, 1, 0, 1, 11.000, 3.455, 2, KimKardashian
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 1, 0, 1, 1, 6.500, 4.308, 2, KimKardashian
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 1, 0, 0, 1, 7.000, 3.786, 2, KimKardashian
0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 10, 1, 3, 0, 1, 1, 7.333, 4.500, 3, KimKardashian
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 1, 7.000, 3.286, 1, KimKardashian
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 3, 3, 2, 0, 0, 0, 21.000, 4.476, 1, KimKardashian
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 10.000, 6.800, 1, KimKardashian
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 4.000, 2.750, 1, KimKardashian
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 0, 2, 4.500, 4.556, 2, KimKardashian
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 2, 4.000, 3.625, 2, KimKardashian
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 11.000, 4.909, 1, KimKardashian
0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 8, 3, 0, 0, 0, 9, 9.333, 3.250, 3, KimKardashian
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 1, 7.000, 10.571, 1, KimKardashian
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 2, 6.000, 4.833, 1, KimKardashian
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5, 2, 0, 0, 0, 4, 7.500, 3.533, 2, KimKardashian
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 0, 0, 0, 3, 5.500, 3.636, 2, KimKardashian
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 0, 2, 13.000, 3.769, 1, KimKardashian
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2.000, 10.000, 1, KimKardashian
2, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 3, 1, 2, 0, 2, 2, 26.000, 4.423, 1, KimKardashian
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 2, 3.667, 4.636, 3, KimKardashian
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 8.000, 3.750, 1, KimKardashian
4, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 5, 0, 1, 2, 0, 3, 20.000, 3.500, 1, KimKardashian
0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 2, 10.000, 4.400, 1, KimKardashian
0, 1, 1, 3, 1, 1, 1, 0, 0, 0, 0, 9, 2, 2, 0, 0, 7, 32.000, 3.250, 1, KimKardashian
2, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 2, 1, 12.000, 3.333, 1, KimKardashian
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3.000, 4.667, 2, KimKardashian
2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 1, 7.000, 3.571, 2, KimKardashian
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 7.000, 4.429, 1, KimKardashian
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 6.000, 3.167, 1, KimKardashian
1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 8, 1, 1, 0, 0, 2, 7.667, 4.652, 3, KimKardashian
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 3.000, 2.667, 1, KimKardashian
3, 1, 2, 1, 4, 0, 1, 0, 0, 0, 0, 7, 0, 3, 3, 2, 5, 8.250, 3.455, 4, KimKardashian
1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 0, 2, 0, 1, 0, 5.667, 3.706, 3, KimKardashian
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 2.500, 4.600, 2, KimKardashian
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 6.500, 4.308, 2, KimKardashian
3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 2, 0, 2, 0, 15.000, 3.600, 1, KimKardashian
